Source, Target
793048945,110445334
4660010299,1339835893
63265975,63265975
99114352,783214
41878176,29442313
41878176,1339835893
35017592,10228272
1270110955,25073877
243690703,80366372
243690703,149020175
243690703,17355480
243690703,253615476
243690703,42101913
243690703,43726811
243690703,130636969
243690703,49686539
555707454,45573874
555707454,245424983
555707454,19754093
3121948508,499336680
3121948508,8370082
405056292,783214
598735549,817961
598735549,216776631
20270883,26792275
20270883,109431937
1455692629,950119770
1455692629,1339835893
2350966291,1339835893
2771406515,83795099
58601435,13491312
555707454,45573874
555707454,245424983
555707454,19754093
185540455,8370082
185540455,1339835893
185540455,1112972713
185540455,33530012
14481453,25073877
16306503,12615582
196603713,25073877
2606198515,88485347
6328342,155942920
596487575,18071942
596487575,32780218
1242139094,216776631
53951907,7392352
53951907,466532637
209433822,1536791610
170315949,14676022
170315949,14466538
43611338,24840770
1487851656,4892801200
1487851656,1339835893
53949398,216776631
53949398,409486555
3690888203,216776631
31494111,8370082
15088990,1330457336
21758550,85131054
45573874,245424983
36301842,58520492
562342477,25073877
562342477,1339835893
562342477,397430607
562342477,1536791610
125539507,1339835893
125539507,172858784
4787331950,531561605
4787331950,31080039
4787331950,499073990
4787331950,35094637
4787331950,20196258
4787331950,499336680
2780201729,14377605
2780201729,29442313
3411207886,26487169
3411207886,41634520
3411207886,1367531
343611097,14437914
72685759,14844867
983824662,2293131060
983824662,250386727
1492998685,361569788
14111432,1536791610
435455975,25073877
435455975,219540733
435455975,29442313
498285459,36445142
190878483,1339835893
229754424,22952132
229754424,2874959663
189541555,319365044
189541555,499336680
189541555,499073990
710219986,221792092
254361298,19394188
534240647,14526877
1469833544,13491312
1469833544,7392352
191457753,1536500713
191457753,861272977
20227327,813286
20227327,759251
20227327,2836421
20227327,1367531
20227327,1339835893
238392907,148593548
97452920,196168350
97452920,702147673651027968
97452920,75069067
1634832302,18220818
1634832302,76241209
776955709,1367531
776955709,2461810448
2400736014,1339835893
781491312,1339835893
71159369,325830217
574915137,1339835893
139196665,14377605
139196665,2167097881
217159208,25073877
452622884,1339835893
900183410,80366372
900183410,759251
15832542,465046121
46970523,231510077
311167475,12133382
2299763281,113466949
457883942,91882544
457883942,707239740811124736
549579841,1339835893
891464396,1536791610
1173765506,914567454
1173765506,14590764
1173765506,265897633
851889284,225071374
851889284,11347122
851889284,15675138
17904317,216776631
3139059347,3144226217
2614026431,150078976
19681206,759251
19681206,1367531
442851463,6393032
442851463,3079986094
442851463,25073877
4706634386,783214
1306220384,14377605
1306220384,25073877
1306220384,1339835893
16862681,74815175
3037562837,939091
2353415005,7428362
2353415005,15941955
2353415005,245992215
1873929764,14377605
41021075,1339835893
14641392,3308583851
14641392,15808765
14641392,11347122
4362623953,1339835893
2509124754,25073877
130668639,759251
75941893,409486555
372552961,150078976
137000514,1465987040
377121835,2835276183
433023272,14377605
433023272,25073877
2153253122,21021385
773730410,1339835893
831846590,150078976
1961975227,188793260
791742307,300041093
727981283968581632,14377605
1634670235,30205586
1634670235,14192609
38279935,939091
38279935,1339835893
727717202615521284,25073877
15944508,1339835893
15240006,316165422
17245005,13205722
20100423,325830217
185540455,8370082
329433192,16581604
29081542,28414285
1553529644,40061315
1553529644,19842742
1553529644,73754019
97327765,1113087343
782642874,759251
2288502022,1367531
2288502022,41634520
2288502022,23970102
2288502022,16031927
2288502022,18646108
57172253,1051127714
2993312565,352529419
765929246,39344374
765929246,9300262
14626809,16193036
14626809,22190185
1390071944,427461095
1390071944,44988185
1390071944,53441953
225263992,216776631
225263992,4970411
2798574247,115979444
2564286074,172858784
735206924,813286
433023272,14377605
433023272,25073877
42854489,150078976
18997081,634598384
279684562,2560420130
279684562,281537076
33639564,44177383
14366434,1673217121
159930435,216776631
159930435,1339835893
39488659,1093090866
39488659,357606935
3111268847,150078976
107664483,29307032
107664483,19486963
107664483,1339835893
58266187,1339835893
15247876,2813211061
25744258,188793260
2901370821,939091
517924736,19418459
745695449261162496,44177383
17712111,17495454
125529677,44177383
22059420,150078976
34497954,7334402
781491312,7334402
2171039461,16051471
2171039461,759251
2171039461,13850422
161210311,150078976
161210311,859727149
21965432,14377605
21965432,1339835893
21965432,1536791610
25990713,939091
17033908,21111883
135347373,68219213
135347373,216776631
222695674,1176994477
222695674,85131054
222695674,14529929
157506702,44177383
44437412,171968009
458542982,1367531
458542982,1536791610
458542982,325830217
458542982,172858784
50466292,216776631
50466292,95713333
382270727,1339835893
44984619,23970102
190081658,150078976
32305278,7334402
87510326,150078976
41613603,7744592
458542982,26487169
458542982,389512058
458542982,1023199591
458542982,166990746
2964809539,8370082
627748634,813286
49144045,1339835893
144402222,10228272
35199910,29442313
22690358,28785486
22690358,115979444
331377273,16439471
24774101,1339835893
24774101,1367531
119722372,15355128
841277131,1339835893
97327765,111216929
16221592,325830217
3540172816,153486399
278831238,164865061
2252426126,1339835893
2252426126,1536791610
4240994892,2347049341
20874924,357606935
3120746127,98635149
3120746127,100248020
787989258,14377605
787989258,13850422
787989258,16032925
28758810,8370082
90212014,50769180
980611,7334402
188199170,115979444
1202961984,722793491059769344
355657783,14377605
355657783,188793260
13871082,15919904
188616163,706429945258463232
197919364,44177383
1616412366,8370082
118747545,113420831
537602851,406439640
537602851,230859523
537602851,48459553
415738870,29442313
22481860,14335435
22481860,66602794
22481860,2836421
22481860,16129920
22481860,48802204
23380562,14377605
23380562,25073877
172831145,756001022225453056
172831145,2891251566
172831145,740166971950571520
172831145,807095
246401368,227139868
15476831,1536791610
1471205670,939091
703159573411028992,3410970723
703159573411028992,3300851872
703159573411028992,590211920
770032790,1904329130
3911239745,17358750
1093612574,150078976
2543498190,1339835893
542138887,3597219792
18512680,1281405877
22652588,19362341
19157193,60919240
24860411,1339835893
313644841,1536791610
893621936,2467791
87532173,15692086
87532173,31080039
87532173,531561605
534240647,56838529
717127642688958464,759251
41219559,338094655
41219559,113077024
99532356,8370082
99532356,1339835893
99532356,1330457336
516635515,18149465
35279070,939091
84479827,939091
15923666,5392522
15923666,2836421
15923666,759251
827946618,14377605
34536578,216776631
34536578,7243
54272613,15059667
21236873,970207298
21236873,94215989
21236873,2836421
194659403,25073877
177599993,1339835893
30954102,1339835893
336641233,16243550
336641233,226948859
491011807,1684166995
432857195,8370082
50545651,17499394
50545651,11347122
178851029,25073877
2443300648,1339835893
2407996572,7334402
4197274143,14377605
49200273,15466988
49200273,3641190320
49200273,3641114418
29232966,475811383
29232966,318136173
189728052,1339835893
191988919,1536791610
191988919,325830217
2917059294,1536791610
3152139296,17975127
3152139296,1339835893
146792585,23022687
328059473,44177383
24891727,1339835893
15956584,45662081
15956584,164401565
281802329,16379018
281802329,21228708
474679167,25073877
474679167,41634520
474679167,18087749
474679167,26487169
330440208,216776631
330440208,25073877
330440208,1339835893
3059045779,1339835893
3059045779,216776631
174785496,2167674121
174785496,1564676498
174785496,1367531
174785496,759251
179543490,23918872
69371924,21447363
111677152,44177383
111677152,65707359
409265531,14377605
409265531,1339835893
1878093469,80654397
1878093469,270033955
555707454,62343633
555707454,10069612
555707454,45573874
271959266,1340093874
2815413319,25073877
24891727,1140648348
24891727,1339835893
579474545,20733972
384162824,1339835893
97452920,1339835893
2973927826,334332822
349843949,759251
209949761,939091
286618879,27658830
286618879,9567972
286618879,759251
286618879,42864649
286618879,15416505
286618879,753647772948127744
286618879,170861207
91269109,7334402
61475018,15976697
2484763212,25073877
2484763212,939091
436753331,759251
436753331,25073877
17269275,7334402
286618879,27658830
286618879,9567972
286618879,759251
286618879,42864649
286618879,15416505
286618879,753647772948127744
286618879,170861207
368916050,1339835893
52148898,15824288
2353457678,7860902
717127642688958464,429227921
39845396,60919240
118969233,1339835893
225263992,4970411
158789499,7334402
20702013,475811383
20702013,367905405
20874924,7334402
20874924,14377605
20874924,8370082
20874924,25073877
22925035,71294756
27092690,823738296
27092690,1339835893
39931023,216776631
153621977,1339835893
153621977,72198806
222695674,78523300
14886429,1339835893
629748481,2909528431
118736291,14377605
7786392,158609072
7786392,7334402
16545084,66784945
16545084,19918986
14176617,16184358
14176617,1339835893
14176617,759251
38519201,11054902
38519201,12695072
1042800374,184239615
32922642,355906128
32922642,410249471
22396701,1339835893
38519201,1429761
38519201,14304462
16051471,110445334
16051471,27311044
542617731,2941365709
406816492,1339835893
406816492,7334402
96679411,29543792
8615842,25073877
979779408,736444070436864004
25675305,73491087
75320258,208179565
810053322,20772763
2369751097,1367531
4643954776,38497702
3948720737,25073877
29283,1536791610
29283,30354991
19776539,14629460
19776539,1898665789
38267867,939091
538693062,11134252
538693062,20733972
538693062,18916432
497512584,25073877
3129580810,939091
726068666,325830217
22570716,26637348
22570716,216776631
61660491,16180301
175914054,25073877
18874870,27793831
26075756,15922214
196378622,2836421
196378622,759251
21873714,2910316697
21873714,20094138
16330852,31013444
29107017,36743910
29107017,39344374
29107017,38497702
35870799,1339835893
281782304,15429316
147618542,1339835893
29500823,1339835893
1086447829,1330457336
22895544,939091
1346764554,216776631
725195412,111216929
10259202,3178333705
2443300648,939091
18633816,939091
246988646,939091
93288759,1339835893
4012710749,1367531
4012710749,4012710749
185540455,8370082
185540455,80366372
185540455,1339835893
22690358,25073877
22690358,939091
24891727,216776631
243125205,1339835893
16490758,20818801
68369722,25073877
15538804,25017309
15538804,4486093643
431793036,25073877
803871416,4831537214
803871416,14815420
16459141,25073877
23470623,325830217
23470623,939091
20954885,19418459
21873714,292990703
21873714,83667313
14778794,72198806
32131015,29450962
203650771,1093090866
48318485,939091
22816540,2836421
22816540,48802204
324228541,256113470
114628073,3342897953
2516702406,131497030
2516702406,13850422
2361947540,2361947540
498285459,73491087
20117790,1339835893
20117790,25073877
20117790,23482952
20117790,50310311
234365083,18643437
234365083,109065990
2350966291,1339835893
1890186894,428333
715357604961263620,335369838
715357604961263620,4601118140
143621344,14377605
143621344,1339835893
2379444824,1536791610
12197742,1339835893
12197742,25073877
22916279,15808765
236516920,65707359
236516920,11348282
31305822,939091
67575849,3292306583
93288759,1339835893
2281308510,939091
52805595,1536791610
52805595,241204643
52805595,3186898980
153183471,783214
4280524588,259395895
4280524588,39000115
16930161,25073877
409073605,939091
27092690,813286
32734837,813286
14828860,19034576
1112314260,150078976
326520023,1128218821
316714958,813286
1320471997,4207961
16258563,19358830
1249785049,1339835893
787989258,6273552
787989258,160306026
787989258,15014405
787989258,282827622
24891727,1339835893
24891727,34713362
24891727,29442313
3323368526,216776631
3323368526,1339835893
538380361,3078934723
19578910,232268199
4374454882,325830217
16862681,192955168
16862681,193732179
16862681,59592572
16862681,507529506
10878852,355906128
10878852,1339835893
543780273,15675138
48581849,565469671
48581849,1339835893
8126902,39804874
22069212,188019606
23593890,860712752
38267867,939091
25542813,1339835893
27724078,1339835893
1093290402,150078976
519769928,1536791610
519769928,8370082
24221039,150078976
328206816,21447363
328206816,1339835893
2396628732,1339835893
4158043281,14377605
17245005,188793260
60723290,2496529670
2650426551,25073877
2650426551,4041824789
52774637,15824288
46349701,1339835893
35866725,216776631
35866725,409486555
35866725,1330457336
35866725,939091
35866725,1536791610
35819412,1093090866
35819412,1339835893
35819412,702147673651027968
17017064,32780218
490595760,742227652317085696
373758466,150078976
23268337,939091
12534082,130491582
90575912,813286
38218247,17629860
38218247,1339835893
38218247,30030404
23120192,1339835893
14463995,111216929
122396513,150078976
4176964998,172858784
22377889,115979444
93288759,1339835893
93288759,1536791610
93288759,325830217
28797338,939091
2655089473,8370082
2655089473,29471556
62607860,1128218821
1902773005,475811383
18701256,4207961
31802128,150078976
31802128,25073877
1014240348,150078976
5885472,18916432
29500823,1536791610
3198756252,328878936
16545084,216776631
16545084,19918986
528893228,14924233
714982406076424192,1339835893
3195958794,78523300
1246654724,72198806
25338392,1367531
25338392,14839147
25338392,23970102
25338392,246500501
25552546,72198806
346257376,1339835893
628601661,472990882
628601661,4695330072
628601661,1179195619
57251348,216776631
57251348,29442313
57251348,1339835893
922397804,134887156
922397804,25073877
922397804,3388290885
222695674,1339835893
185540455,8370082
582018398,1536791610
582018398,1339835893
25773642,939091
25773642,1536791610
25773642,96829836
485758924,15357193
333473465,939091
3244364917,939091
128291664,19754093
12523642,377949581
16101182,325830217
21434408,25073877
535499994,172858784
3158068198,60919240
22690358,1339835893
322295825,939091
4032776163,939091
3311073400,7334402
3513096556,8370082
20215465,325830217
20215465,939091
187059363,737126356534722560
187059363,2557331785
187059363,25073877
14706877,28416309
98474610,14221917
756292709426475008,1536791610
756292709426475008,1339835893
38437084,25073877
57186642,759251
1673909227,1339835893
28230174,150078976
17902389,787373558
17887995,15012486
17887995,2836941830
17887995,783214
17887995,3282859598
20270883,1339835893
20270883,109431937
16378395,50660534
16378395,371889510
2784772082,66823539
2784772082,28686640
2784772082,475294870
2784772082,111216929
2784772082,216776631
71195418,1536791610
71195418,813286
15552407,25073877
15552407,939091
15552407,52544275
23485783,122207745
350899047,25073877
555346482,164336339
555346482,61181335
22652588,813286
22652588,1339835893
28758810,1367531
37562105,1536791610
105161389,150078976
2798574247,11134252
61679419,25073877
226052435,58529612
226052435,14377605
226052435,455288410
91493488,810898260
91493488,221642866
91493488,4498577661
341509147,29450962
341509147,1339835893
74452760,325830217
124354195,939091
63550328,1339835893
4247374520,1339835893
58500736,8370082
305659121,37034483
827946618,14377605
15288582,755113
149006578,25073877
245090239,813286
22081845,14335435
22081845,20733972
22081845,15985455
22081845,25073877
30421467,160794196
14707086,15675138
14707086,797387444
478099863,1093090866
20965917,1536791610
188095890,28913001
188095890,16404646
445657769,939091
445657769,25073877
415313467,939091
415313467,25073877
985474284,14377605
985474284,14815420
138539293,939091
2469419912,1339835893
2500180849,59145948
2500180849,17004139
2500180849,44134773
2500180849,13493302
2990789335,25073877
2172392826,424927514
38502952,93296668
17539413,80654397
17539413,3085835595
36717939,939091
23951453,4790585689
23951453,2968559259
23951453,16017475
17349533,21982720
17349533,1433356862
17349533,216776631
3120746127,138149604
7551052,813286
7551052,1536791610
27542105,25073877
2556080483,711649894402928640
1566650000,115979444
22084733,2802248285
22084733,2097571
22084733,759251
22084733,247433332
48459797,180505807
48459797,2302362158
108632881,16760131
22551119,44177383
408208049,939091
69939951,25073877
22690358,939091
166016817,939091
14443412,3903052998
22377889,115979444
100385331,72198806
100385331,25073877
703202236944539648,14377605
703202236944539648,22250215
46274998,325830217
46274998,939091
29734444,44177383
25635248,14377605
25635248,115979444
25635248,1339835893
25635248,216776631
3152139296,25073877
3835006695,98992586
3835006695,25694156
93618872,19530289
14482396,25073877
4240994892,8370082
2200651227,25073877
2437613556,1367531
365013771,1339835893
8370082,823738296
4191232272,939091
115428277,18691048
18112719,14377605
18112719,115979444
2253721447,19847765
147248694,13850422
147248694,2836421
147248694,97739866
147248694,28785486
147248694,1367531
147248694,25073877
138187024,19834403
138187024,25073877
45062604,8370082
240751111,1961794370
29033196,939091
29033196,325830217
20877477,14326420
25440456,1339835893
740994680981204992,188793260
16913895,133832049
553020017,499336680
553020017,359601344
552414374,57527126
53309297,44177383
25438874,44177383
25438874,1339835893
2834239807,599050004
93697437,44177383
3346194827,939091
1878093469,231510077
4175387681,2836421
4175387681,89820928
358194524,31536683
1173765506,14590764
1173765506,80944550
222953824,9589252
222953824,25535595
154412220,1536791610
252661831,409486555
3237109164,25073877
22690358,76027332
22690358,87510313
22690358,43910797
22690358,137794015
24260105,25073877
24260105,1330457336
52190807,759251
329941260,1330457336
475294870,755024857373474816
286618879,20231767
286618879,755113
749699492,7334402
749699492,1339835893
749699492,752566542689263616
1107642854,7334402
106816456,851555820
106816456,140519774
106816456,21247089
15515647,822713107
189942678,172491865
189942678,131877198
189942678,18776942
189942678,54208274
189942678,2836941830
34842246,1339835893
476915870,24840770
40296465,23541684
89506217,179488106
4417558281,1339835893
4417558281,1367531
4417558281,759251
4417558281,807095
4417558281,15856435
4417558281,457984599
4417558281,25073877
33679256,15755669
1586567048,73754019
373089016,18925120
18128998,325830217
1556786912,16815644
1556786912,731508554834804737
329433192,1339835893
415738870,29442313
149738158,362318851
149738158,15297452
551838800,7334402
551838800,25073877
365047010,1084375028
264387981,1339835893
15334868,1339835893
859016395,25073877
45744330,2636460975
503717862,409486555
2909596363,115979444
337759697,15764644
45637919,1339835893
15948209,44177383
3237109164,22203756
3237109164,25073877
15515647,822713107
241707773,759251
1556786912,52540473
55975531,759251
55975531,25073877
705100457539084288,115979444
17656966,17291393
17656966,254117355
16209626,65707359
16209626,44177383
3224894161,216776631
3224894161,1339835893
3224894161,115979444
8753672,1339835893
888621,17033908
341327946,18925120
3074907787,1536791610
3074907787,1339835893
134833919,850036892
134833919,466864852
134833919,342887079
134833919,16989178
19681206,759251
19681206,1367531
318566998,1339835893
21758550,2836421
21758550,89820928
21758550,21447363
1290498072,25073877
709931373096771584,709931373096771584
3539483415,1536791610
1941377659,14377605
3367831959,328878936
2809512087,576974133
27899926,1339835893
278482429,8370082
4012710749,1367531
4012710749,4012710749
190081658,759251
190081658,1339835893
190081658,15224867
3350336069,7334402
1089732643,56561449
127312196,16051471
127312196,71294756
4168907901,618300542
4168907901,16031927
1233061580,1536791610
199713496,131497030
1007917022,44177383
22382915,2966570782
22382915,15675138
709196385594126336,1339835893
718517651954364417,940368062
718517651954364417,2352419610
731285337775976449,14377605
731285337775976449,115979444
15908028,28600494
15908028,3015770920
15908028,21406834
2254041462,1339835893
4870568931,16799621
4870568931,238020959
115509351,7334402
2837956302,1339835893
61801615,1339835893
3407887960,44177383
32210393,65707359
32210393,316455342
33801008,2980550068
974962398,25073877
2834331240,13491312
22481860,7334402
22481860,1339835893
22481860,2836421
22481860,191891492
2801022178,1339835893
2801022178,15754281
24891727,29442313
24891727,1339835893
29907028,25073877
2258353516,2699092074
2258353516,57970466
2582736318,264924050
2582736318,14980820
118381939,18686689
46915357,1536791610
40288690,227347152
745210315,375721095
745210315,19847765
27785839,2836421
27785839,71597660
165129966,1536791610
165129966,1093090866
81290051,618300542
714839489600954368,115979444
18196396,16303106
107664483,1339835893
286618879,27658830
709889478,129019194
709889478,216776631
709889478,129019194
709889478,759251
709889478,21258337
709889478,4676548814
709889478,12738892
709889478,51241574
216189840,19346439
216189840,25073877
4166478580,25073877
75931655,1017637447
1486854493,8370082
2731949267,552052069
3037743586,15256841
491764635,65493023
60489918,1093090866
188793260,573842268
10878852,15808765
10878852,170699708
185066200,21533967
58601435,23077947
58601435,25138059
17701947,16589206
17701947,9300262
535079024,25525507
1378048946,709388957046280192
1378048946,1720816128
15552407,172858784
15552407,267921808
15552407,14861004
850341738,270060679
261751775,25073877
2300551194,457984599
22494797,101024957
22494797,22494797
22494797,19538986
1058649404,1536791610
25576281,171968009
535079024,217284148
405056292,1176994477
405056292,759251
405056292,14511951
291546336,743892862085922816
14326245,759251
15691324,2364606757
18495916,7334402
2681586392,1536791610
2886335465,1339835893
212009056,1339835893
51086087,1339835893
34424103,3895471456
34424103,25073877
885116856,17902389
47025294,141682204
213418559,1339835893
14450502,711802172770557952
14450502,208996041
2582736318,264924050
2582736318,14980820
264627904,49021031
264627904,704313119422717952
264627904,14792049
4787331950,110827653
189541555,3102548596
623672023,16560657
286618879,3317590708
286618879,281610530
34424103,518647317
34424103,25073877
17872939,7334402
17872939,1339835893
21553487,18646108
21553487,122207745
21553487,112047805
21553487,15731368
2713479871,722793491059769344
115740215,99402071
19681206,759251
19681206,1367531
49469840,16129920
31888204,1536791610
20514637,25073877
38519201,432625834
38519201,3108606301
242187443,1339835893
94495705,21447363
120277096,14377605
120277096,1339835893
120277096,216776631
77894903,2429790170
77894903,705902960967094272
3586559297,14377605
3586559297,1339835893
185637973,1093090866
185637973,1339835893
49227349,61283362
4739222835,14377605
2231994344,466375596
2231994344,346046232
2231994344,2467791
229754424,26574283
229754424,14173315
229754424,1339835893
1493630304,111216929
708661555798392832,8223542
18354163,52544275
18354163,757303975
846829170,10228272
46625340,1536791610
46625340,1093090866
93288759,1339835893
56389220,759251
38155149,16589206
38155149,216776631
35318910,1093090866
35318910,1339835893
22786791,428333
520410021,216776631
520410021,1339835893
498285459,73491087
17539413,7309052
39334221,1339835893
1319245694,288363743
1319245694,60919240
1319245694,15931637
17022638,357606935
2732681362,8370082
349847741,161752401
17586386,1487025703
17586386,175180732
14354687,4735385897
19054627,216776631
19054627,1536791610
36488916,232268199
84672177,5392522
113444289,21447363
479872915,243248082
33273634,757303975
383993544,1536791610
458542982,205644304
28230174,1093090866
113229899,1339835893
113229899,25073877
2910022539,67194113
14731096,1093090866
14731096,409486555
32620569,216776631
41047148,216776631
396837150,109328493
1109685884,1339835893
13418072,2745476861
13418072,72073289
24870244,91180720
24870244,2836421
24870244,11856032
24870244,41085467
17799686,14135426
17799686,216776631
1964991720,357606935
23593890,148086041
1961975227,618300542
1961975227,32309662
1961975227,82939583
88684884,1339835893
1603876220,710139610
3441385395,216776631
575998635,21585811
721341293687914497,1339835893
721341293687914497,409486555
313012273,1554740496
313012273,2861771
82145204,8436472
19237148,1339835893
3911239745,232268199
396687034,18646108
396687034,110445334
396687034,38495835
396687034,191103209
2381098820,14377605
2381098820,1603787905
2381098820,283630108
2381098820,11684832
2381098820,2758291
2381098820,2936481
2381098820,7588162
2381098820,7723732
2381098820,14517443
2381098820,3291466538
2381098820,14300308
2381098820,5482242
2381098820,7676562
2381098820,14477342
2381098820,31376270
534240647,317025723
28654479,813286
28654479,1536791610
2746059082,1536791610
4258811727,25073877
545370562,1339835893
248229725,1093090866
36321982,708063091418763264
3068974437,970207298
1363652072,14669951
1363652072,10774652
1363652072,14505245
480900509,60919240
415378018,15923226
1056882829,813286
268832554,25073877
793048945,16031927
793048945,50769180
2913070518,702147673651027968
2913070518,1339835893
2913070518,115979444
25261154,15625377
22875788,14377605
105161389,18220818
15923666,11134252
463150758,1367531
179722950,16581604
198728085,172858784
198728085,783214
2257960736,466532637
405056292,783214
405056292,759251
162109003,1339835893
162109003,813286
162109003,759251
53411158,29450962
721421795,2845849081
721421795,1935424308
721421795,52037007
721421795,25073877
16975868,357606935
275777130,531561605
22690358,17871144
22690358,76027332
22652588,44204341
4650885269,1339835893
4650885269,1084375028
4650885269,711188856943411200
4650885269,25073877
4650885269,39344374
1319245694,288363743
1319245694,60919240
1319245694,15931637
1690994840,1339835893
39374924,25073877
17245005,759251
17245005,188793260
773379559,19394188
26156024,2127651
4607291892,14377605
4607291892,970207298
4607291892,216776631
4607291892,25073877
35062969,1339835893
4114871654,2396376498
4114871654,50317463
4114871654,16314548
280664117,216776631
32253172,272191896
32253172,102724348
424326977,1674263124
249105428,1093090866
249105428,15782216
23857263,18382184
19878303,158843843
19878303,180503626
295887056,22591174
295887056,1536791610
295887056,28254715
35688875,382835585
22037264,742980338
22037264,16927345
168506048,216776631
152760714,1339835893
152760714,1536791610
152760714,25073877
2602509797,8370082
4435179915,17980523
4435179915,1339835893
2883387435,2906358101
2883387435,2691974714
489947905,8370082
33802342,1093090866
33802342,1536791610
465701566,15808765
781491312,25073877
781491312,357606935
2593571498,1536791610
405056292,783214
405056292,1176994477
53546501,627419447
32462739,1367531
65989238,12480582
14076555,807095
318082689,3144021
318082689,8790702
44372248,35778956
44372248,722793491059769344
308885609,1339835893
308885609,25073877
137129421,2836421
717966809903849472,2573474293
151677792,14335435
151677792,172858784
6508472,17416571
6508472,19103481
6508472,108721917
3279807732,4432916014
3279807732,1339835893
549318342,2994287836
2437322150,16581604
25395434,3229941978
162262266,25073877
31479090,3065900255
31479090,3269091415
31479090,3047938510
31479090,3071251042
31479090,3065753301
31479090,702147673651027968
31479090,570022515
31479090,3154508072
31479090,5392522
2434734458,216776631
149504801,21104432
149504801,377864372
149504801,722034090342543360
28482770,2496529670
23524187,1634552636
254059750,14377605
254059750,718283360540442624
17203795,15675351
17203795,15675138
4390030995,382177545
4390030995,8771022
620480641,217911687
620480641,109095324
620480641,378230440
37786993,21111896
2602509797,8370082
4650885269,1339835893
4650885269,1084375028
22568819,8370082
22568819,2835886194
453494111,124490608
453494111,29442313
453494111,115979444
290135121,14377605
290135121,1339835893
24891727,25073877
1373966994,1339835893
52611184,18829123
846829170,2836421
578362012,357606935
82904917,357606935
2980372224,25073877
2980372224,759251
2980372224,2836421
2980372224,241201438
2980372224,216776631
22530236,1367531
96070428,39000115
14294939,282545479
50745484,357606935
4253693952,18812301
4253693952,1536791610
4253693952,7309052
18700441,29442313
22922379,1536791610
2771406515,115979444
239607253,14377605
286618879,16031927
33716606,50325797
2182392966,2182392966
78070666,78693749
225259592,1367531
225259592,25073877
225259592,783214
16168817,14377605
16168817,1339835893
16168817,172858784
1616412366,22152467
1616412366,8370082
55019404,1454431513
2350626350,1339835893
32922642,72365128
32922642,1141510609
22976832,759251
3202808548,759251
3010595172,15824288
37426627,14185317
1873929764,14377605
14747825,14185317
37838657,357606935
421938080,172858784
16191064,17379685
8753672,564111558
8753672,1339835893
2980372224,759251
2815090470,21734663
2815090470,1525694971
2815090470,5695632
125912532,409486555
21906070,462104542
21906070,2753900072
25733484,1863537037
25733484,3254830066
185540455,8370082
185540455,1339835893
1948566475,3266978148
1948566475,15438913
19161200,47340859
19161200,115979444
19161200,16589206
19161200,254117355
21542518,759251
21542518,804942871
22069212,102178242
36179009,2388216522
36179009,342532419
36179009,68079020
15642045,153486399
234451689,14377605
234451689,115979444
22690358,115979444
4328211374,1020058453
1466093156,238853581
36602046,155585373
36602046,140519774
1924766294,249854777
21618273,357606935
874192525,1339835893
874192525,25073877
758251930489466882,1367531
758251930489466882,110445334
758251930489466882,16097702
758251930489466882,18646108
758251930489466882,43277789
758251930489466882,457984599
758251930489466882,428333
534240647,261909716
22816540,179220348
22816540,813286
35870799,15824288
589497322,1339835893
589497322,14377605
589497322,216776631
20423026,571392805
29839622,11134252
29839622,2496529670
4483376954,1339835893
42696609,172858784
2361858398,2733284586
2361858398,1375289149
22449786,939091
415378018,18812572
415378018,1339835893
415378018,172858784
21874562,24718372
550784516,709408760679288833
205358550,35764757
2883387435,2332219597
2883387435,25465315
2883387435,2691974714
1284385014,115754870
1284385014,4846634645
1284385014,22000269
24443450,1339835893
32834601,14801678
534240647,508887033
467499398,1536791610
2334241139,2815794381
2334241139,1339835893
915122636,1339835893
2582736318,11134252
2582736318,20733972
2582736318,25073877
2582736318,39349894
2582736318,39344374
2582736318,115979444
13225072,1339835893
13225072,15808765
1708437751,25073877
18924339,732840019551981568
18924339,2835276183
2231994344,16589206
3110905846,3110905846
3110905846,2836421
3110905846,759251
3110905846,1367531
3151434608,1367531
138187024,109328493
628719350,25073877
629748481,2909528431
629748481,71453676
629748481,868856461
629748481,25310399
79158511,999591018
14566557,16789970
14566557,16589206
15908783,216776631
14729425,2539253027
328756439,25073877
22529203,16667591
245799031,508844730
279981105,759251
279981105,60919240
347472224,121489431
311670410,311175017
311670410,281233323
115681686,2437141376
115681686,2148988430
115681686,699118980515016704
115681686,289860450
16139132,14955722
104567779,142339174
104567779,15808765
104567779,1339835893
4514933242,759251
507969639,21344507
507969639,41634520
222695674,14377605
222695674,15824288
18483483,357606935
4715030430,21447363
71049269,17565514
71049269,499073990
94192131,13850422
1250497476,48038024
914883733,2472758814
914883733,19028953
914883733,250831586
480900509,564111558
14541364,754361634819145728
1353377700,82988167
1353377700,110445334
415625348,29395463
415625348,1339835893
2432416417,26033119
608243816,386270039
299869074,299869074
341233344,18313747
341233344,43277789
341233344,2448135692
387485091,78403308
1113202274,227837742
286618879,16051471
168506048,1339835893
168506048,216776631
250861910,117839957
134004764,970207298
47519990,19397785
47519990,21982720
47519990,8370082
47519990,813286
14364006,216776631
128314499,232268199
56267662,20355988
56267662,20196258
103640569,15012486
103640569,2836941830
103640569,18850232
16279163,15012352
53495163,1093090866
53495163,409486555
432809372,25073877
1471205670,970207298
328117237,50325797
328117237,16129920
33366162,25073877
412666775,1536791610
412666775,939091
859122540,1093090866
